produto_id;fornecedor_id;transportadora_id;lote_id;tipo_mov_id;data;qtde_prod;preco_venda;unidade_medida
138;;18;50;2;2025-12-03;722;65.42;UN
152;1;;29;1;2025-12-03;419;238.59;UN
47;;;25;3;2025-12-03;24;7.62;UN
85;1;20;36;1;2025-12-03;833;37.81;UN
76;4;7;50;1;2025-12-03;455;0.77;UN
73;;19;70;2;2025-12-03;128;2.33;UN
115;;11;15;2;2025-12-03;865;58.71;UN
101;;;54;2;2025-12-03;956;21.27;UN
83;5;;65;1;2025-12-03;547;20.72;UN
98;;16;25;2;2025-12-03;221;86.55;UN
133;21;20;44;1;2025-12-03;219;21.84;UN
18;;;41;3;2025-12-03;2;0.42;UN
98;;17;53;2;2025-12-03;647;90.75;UN
160;;;35;3;2025-12-03;19;215.65;UN
78;;;37;3;2025-12-03;44;166.67;UN
20;;15;20;2;2025-12-03;774;17.0;UN
45;;9;22;2;2025-12-03;542;143.84;UN
36;;;22;3;2025-12-03;32;0.72;UN
81;25;10;58;1;2025-12-03;988;1.07;UN
113;;15;12;2;2025-12-03;755;7.76;UN
124;11;;49;1;2025-12-03;48;268.14;UN
29;15;4;30;1;2025-12-04;533;4.83;UN
24;;12;50;2;2025-12-04;331;10.29;UN
111;;;58;3;2025-12-04;29;158.5;UN
155;;10;21;2;2025-12-04;195;50.25;UN
135;;;18;3;2025-12-04;19;0.26;UN
117;;17;18;2;2025-12-04;997;49.47;UN
121;27;20;2;1;2025-12-04;510;0.87;UN
79;;;40;3;2025-12-04;36;281.39;UN
59;;1;70;2;2025-12-04;947;8.27;UN
69;6;18;47;1;2025-12-04;840;32.09;UN
65;;3;27;2;2025-12-04;690;1.07;UN
55;23;;21;1;2025-12-04;59;79.7;UN
104;;14;5;2;2025-12-04;324;232.18;UN
5;8;;21;1;2025-12-04;764;1256.58;UN
31;;5;23;2;2025-12-04;286;243.44;UN
143;;15;61;2;2025-12-04;920;25.1;UN
57;;3;57;2;2025-12-04;468;48.06;UN
130;21;16;65;1;2025-12-04;710;39.65;UN
113;;20;17;2;2025-12-04;501;6.38;UN
61;;;25;3;2025-12-04;48;96.71;UN
110;;;11;2;2025-12-04;332;28.51;UN
21;;11;64;2;2025-12-04;656;30.51;UN
129;6;;3;1;2025-12-04;867;15.09;UN
105;;;58;3;2025-12-04;26;164.83;UN
92;3;9;65;1;2025-12-04;933;9.59;UN
9;;;44;2;2025-12-04;695;23.79;UN
28;8;15;3;1;2025-12-04;283;79.81;UN
114;36;;60;1;2025-12-04;49;13.02;UN
157;;;30;3;2025-12-04;2;215.29;UN
88;;;57;3;2025-12-04;20;7.86;UN
76;;;48;3;2025-12-04;44;0.73;UN
105;;;67;2;2025-12-04;375;175.58;UN
41;;16;52;2;2025-12-04;111;148.72;UN
84;16;;18;1;2025-12-04;69;22.3;UN
33;2;8;34;1;2025-12-04;110;21.81;UN
95;;16;45;2;2025-12-04;578;33.44;UN
23;;13;2;2;2025-12-04;148;6.56;UN
49;;11;4;2;2025-12-04;320;57.26;UN
25;17;14;30;1;2025-12-04;258;91.97;UN
82;;3;67;2;2025-12-04;390;1.42;UN
140;;14;29;2;2025-12-04;618;245.93;UN
133;;;16;3;2025-12-04;18;19.42;UN
12;12;3;52;1;2025-12-04;782;30.96;UN
83;11;20;6;1;2025-12-04;959;23.52;UN
108;;1;42;2;2025-12-04;136;238.15;UN
36;;;31;3;2025-12-04;46;0.75;UN
153;;;19;3;2025-12-04;22;172.54;UN
7;;;67;2;2025-12-04;973;28.12;UN
125;;;50;3;2025-12-04;13;5.35;UN
9;;4;24;2;2025-12-04;588;20.15;UN
140;;;16;3;2025-12-04;28;277.81;UN
162;;10;55;2;2025-12-05;335;171.92;UN
121;14;18;59;1;2025-12-05;801;0.91;UN
57;2;5;8;1;2025-12-05;445;51.44;UN
155;8;1;15;1;2025-12-05;151;54.56;UN
45;31;7;51;1;2025-12-05;337;143.85;UN
150;;;38;3;2025-12-05;14;5.01;UN
133;;;63;3;2025-12-05;4;23.57;UN
97;;;11;2;2025-12-05;187;24.92;UN
157;;15;24;2;2025-12-05;152;226.59;UN
66;6;18;12;1;2025-12-05;260;340.29;UN
89;5;16;53;1;2025-12-05;731;13.45;UN
15;18;;56;1;2025-12-05;13;33.74;UN
66;35;;9;1;2025-12-05;230;297.29;UN
62;4;;41;1;2025-12-05;460;93.09;UN
58;33;;22;1;2025-12-05;433;4.52;UN
71;;6;54;2;2025-12-05;54;275.01;UN
52;;10;28;2;2025-12-05;176;104.91;UN
61;;;17;3;2025-12-05;41;103.06;UN
114;26;20;63;1;2025-12-05;965;11.69;UN
13;24;;10;1;2025-12-05;644;11.41;UN
47;;19;30;2;2025-12-05;258;8.31;UN
158;;7;35;2;2025-12-05;484;495.39;UN
84;;;49;3;2025-12-05;32;19.97;UN
107;;12;40;2;2025-12-05;600;67.73;UN
7;25;3;54;1;2025-12-05;199;36.01;UN
133;;13;33;2;2025-12-05;935;23.96;UN
108;;;21;3;2025-12-05;34;228.01;UN
120;;2;8;2;2025-12-05;909;1.52;UN
75;;3;70;2;2025-12-05;809;0.92;UN
75;;;60;3;2025-12-05;15;0.78;UN
124;15;5;52;1;2025-12-05;729;232.52;UN
25;14;10;19;1;2025-12-05;852;102.79;UN
74;21;15;14;1;2025-12-05;839;1.03;UN
92;10;;2;1;2025-12-05;915;7.21;UN
138;;;40;3;2025-12-05;45;60.73;UN
142;;;6;3;2025-12-05;27;75.34;UN
91;19;;42;1;2025-12-05;80;8.67;UN
152;;1;19;2;2025-12-05;622;245.67;UN
8;;1;1;2;2025-12-05;279;14.83;UN
46;20;16;28;1;2025-12-05;952;9.34;UN
40;;;10;3;2025-12-05;11;154.52;UN
130;;;7;3;2025-12-05;5;30.75;UN
109;;15;25;2;2025-12-05;574;27.65;UN
138;;20;4;2;2025-12-08;723;65.09;UN
57;;;2;2;2025-12-08;366;49.61;UN
42;17;15;38;1;2025-12-08;7;4.57;UN
109;20;6;11;1;2025-12-08;930;26.26;UN
112;11;;33;1;2025-12-08;87;285.88;UN
115;4;5;68;1;2025-12-08;833;66.98;UN
12;;;53;3;2025-12-08;6;42.83;UN
39;24;6;29;1;2025-12-08;593;39.16;UN
11;13;13;38;1;2025-12-08;756;157.5;UN
95;;8;43;2;2025-12-08;46;26.54;UN
113;;14;59;2;2025-12-08;698;8.42;UN
25;;9;30;2;2025-12-08;494;118.6;UN
75;;18;70;2;2025-12-08;816;0.79;UN
18;;6;45;2;2025-12-08;281;0.53;UN
12;21;9;10;1;2025-12-08;285;31.58;UN
22;7;6;38;1;2025-12-08;69;23.45;UN
92;34;;37;1;2025-12-08;109;8.13;UN
107;;;42;3;2025-12-08;43;65.36;UN
154;11;17;62;1;2025-12-08;479;29.67;UN
125;;;5;3;2025-12-08;43;4.52;UN
114;24;5;16;1;2025-12-08;85;12.78;UN
20;;;46;3;2025-12-08;12;14.45;UN
10;;13;39;2;2025-12-08;121;102.94;UN
137;;5;29;2;2025-12-08;868;7.88;UN
162;35;6;19;1;2025-12-08;546;157.3;UN
45;2;3;23;1;2025-12-08;812;142.59;UN
22;10;;4;1;2025-12-08;785;23.94;UN
1;13;19;68;1;2025-12-08;243;15.19;UN
6;33;;17;1;2025-12-08;313;19.59;UN
131;;1;39;2;2025-12-08;366;37.47;UN
9;16;7;48;1;2025-12-08;748;19.85;UN
69;;20;56;2;2025-12-08;203;29.15;UN
7;;;19;3;2025-12-08;3;33.81;UN
11;14;11;41;1;2025-12-08;79;150.67;UN
72;21;;11;1;2025-12-08;51;1.71;UN
153;;10;12;2;2025-12-08;166;148.67;UN
60;12;;25;1;2025-12-08;94;8.91;UN
91;;4;14;2;2025-12-08;332;6.48;UN
13;;14;54;2;2025-12-08;772;10.65;UN
153;;;23;3;2025-12-09;30;186.15;UN
100;;;69;3;2025-12-09;31;0.92;UN
154;;6;52;2;2025-12-09;162;30.97;UN
55;23;16;20;1;2025-12-09;875;75.48;UN
74;;;24;2;2025-12-09;526;1.18;UN
29;13;6;40;1;2025-12-09;294;5.51;UN
144;10;12;67;1;2025-12-09;375;14.27;UN
41;;10;7;2;2025-12-09;134;142.53;UN
109;9;16;1;1;2025-12-09;969;30.84;UN
66;;20;14;2;2025-12-09;442;320.3;UN
108;;;60;3;2025-12-09;36;284.72;UN
111;;;60;2;2025-12-09;23;190.09;UN
25;;7;25;2;2025-12-09;30;106.12;UN
107;9;8;19;1;2025-12-09;518;86.44;UN
59;;;15;2;2025-12-09;20;10.32;UN
33;29;;25;1;2025-12-09;950;23.4;UN
63;30;12;43;1;2025-12-09;88;89.0;UN
92;;18;45;2;2025-12-09;474;8.28;UN
110;1;4;13;1;2025-12-09;935;33.44;UN
49;;16;70;2;2025-12-09;41;47.25;UN
140;;;49;3;2025-12-09;15;283.21;UN
65;14;16;24;1;2025-12-09;402;0.95;UN
26;4;19;4;1;2025-12-09;374;6.02;UN
148;;12;33;2;2025-12-09;358;1.23;UN
153;14;16;13;1;2025-12-09;721;183.0;UN
113;5;14;67;1;2025-12-09;17;8.14;UN
16;29;15;2;1;2025-12-09;401;31.59;UN
3;19;1;46;1;2025-12-09;31;36.93;UN
43;;;56;3;2025-12-09;14;26.31;UN
152;;15;66;2;2025-12-09;657;266.01;UN
58;;;22;3;2025-12-09;15;4.48;UN
101;9;7;33;1;2025-12-09;177;21.32;UN
97;;;43;3;2025-12-09;39;23.12;UN
26;;6;33;2;2025-12-09;832;5.19;UN
82;;;15;3;2025-12-09;40;1.61;UN
116;;20;21;2;2025-12-09;6;84.91;UN
63;;13;40;2;2025-12-09;742;101.05;UN
117;15;6;24;1;2025-12-09;749;47.79;UN
144;;;16;3;2025-12-09;41;14.54;UN
98;9;12;59;1;2025-12-09;646;101.06;UN
46;3;11;18;1;2025-12-09;155;11.98;UN
148;27;9;57;1;2025-12-09;600;1.3;UN
75;;;65;3;2025-12-09;25;0.75;UN
150;4;3;50;1;2025-12-09;937;5.59;UN
72;;;51;3;2025-12-09;40;1.44;UN
5;;19;9;2;2025-12-09;875;1270.08;UN
9;;;29;3;2025-12-09;46;18.53;UN
61;1;17;57;1;2025-12-09;965;95.87;UN
146;;;27;3;2025-12-09;12;1.85;UN
84;32;19;39;1;2025-12-09;34;23.56;UN
141;10;;22;1;2025-12-09;465;65.33;UN
15;;18;29;2;2025-12-09;701;35.37;UN
31;;9;40;2;2025-12-09;834;214.7;UN
90;;10;32;2;2025-12-09;594;12.11;UN
86;9;2;36;1;2025-12-09;865;36.98;UN
19;;16;55;2;2025-12-10;527;14.7;UN
58;;;13;2;2025-12-10;620;4.75;UN
90;16;;1;1;2025-12-10;883;11.56;UN
125;;;10;2;2025-12-10;582;4.91;UN
56;;17;50;2;2025-12-10;24;33.11;UN
82;32;;35;1;2025-12-10;501;1.67;UN
8;;15;14;2;2025-12-10;445;17.22;UN
55;;19;32;2;2025-12-10;157;62.6;UN
138;34;17;36;1;2025-12-10;638;71.77;UN
79;32;11;33;1;2025-12-10;1000;264.83;UN
144;;;57;3;2025-12-10;30;16.45;UN
61;;18;32;2;2025-12-10;909;101.51;UN
110;;;8;3;2025-12-10;6;30.52;UN
132;14;;46;1;2025-12-10;910;16.76;UN
157;;6;22;2;2025-12-10;829;274.48;UN
79;35;;55;1;2025-12-10;292;235.74;UN
90;;13;68;2;2025-12-10;894;11.85;UN
38;32;15;21;1;2025-12-10;462;32.53;UN
109;21;10;43;1;2025-12-10;730;27.06;UN
150;;;43;3;2025-12-10;11;6.51;UN
114;;;66;3;2025-12-10;17;11.13;UN
74;8;;20;1;2025-12-10;15;1.13;UN
70;24;;29;1;2025-12-10;885;99.67;UN
20;15;20;32;1;2025-12-10;362;14.8;UN
84;;9;70;2;2025-12-10;356;22.93;UN
103;1;;28;1;2025-12-10;64;22.46;UN
115;1;7;6;1;2025-12-10;882;55.71;UN
138;31;;39;1;2025-12-10;371;53.48;UN
42;;6;61;2;2025-12-10;738;5.09;UN
95;28;13;22;1;2025-12-10;879;26.89;UN
8;;18;43;2;2025-12-10;179;17.98;UN
28;7;;51;1;2025-12-10;735;62.62;UN
128;;;22;2;2025-12-10;748;11.57;UN
68;;1;48;2;2025-12-10;331;193.2;UN
43;25;10;41;1;2025-12-10;967;30.08;UN
31;;;38;2;2025-12-10;534;235.68;UN
43;;19;17;2;2025-12-10;748;27.13;UN
70;;;41;3;2025-12-11;42;98.98;UN
150;20;;57;1;2025-12-11;840;5.99;UN
142;;14;40;2;2025-12-11;280;79.68;UN
148;;;52;3;2025-12-11;46;1.33;UN
52;;;12;3;2025-12-11;36;94.29;UN
21;;;44;2;2025-12-11;75;26.66;UN
55;;;17;3;2025-12-11;36;68.89;UN
145;;19;48;2;2025-12-11;250;2.35;UN
6;;14;33;2;2025-12-11;488;18.32;UN
75;;;1;2;2025-12-11;141;0.91;UN
141;32;14;29;1;2025-12-11;159;69.53;UN
141;;11;19;2;2025-12-11;394;77.98;UN
74;;17;29;2;2025-12-11;35;1.09;UN
149;;13;62;2;2025-12-11;690;1.8;UN
24;12;;24;1;2025-12-11;728;11.11;UN
100;;6;19;2;2025-12-11;320;0.84;UN
135;;2;32;2;2025-12-11;264;0.31;UN
12;27;2;29;1;2025-12-11;716;35.68;UN
112;;10;57;2;2025-12-11;588;296.78;UN
73;25;2;41;1;2025-12-11;399;1.99;UN
15;;;63;3;2025-12-11;34;25.88;UN
126;;3;21;2;2025-12-11;394;67.14;UN
13;17;19;64;1;2025-12-11;358;11.34;UN
12;;20;15;2;2025-12-11;487;37.89;UN
23;11;;52;1;2025-12-11;671;5.93;UN
118;;9;9;2;2025-12-11;631;57.86;UN
94;;;43;2;2025-12-11;524;34.97;UN
48;;;63;3;2025-12-11;34;4881.92;UN
146;;8;46;2;2025-12-11;767;2.38;UN
30;35;;47;1;2025-12-11;352;183.12;UN
102;5;5;48;1;2025-12-11;779;274.48;UN
143;;;4;3;2025-12-11;42;22.82;UN
71;;2;28;2;2025-12-11;594;278.02;UN
66;4;19;11;1;2025-12-11;655;294.16;UN
141;;;65;2;2025-12-11;430;65.23;UN
80;;14;57;2;2025-12-11;529;2.37;UN
23;1;3;28;1;2025-12-11;667;6.37;UN
11;;;3;3;2025-12-11;46;159.65;UN
135;;11;31;2;2025-12-11;206;0.23;UN
135;;;6;3;2025-12-11;43;0.25;UN
162;5;13;20;1;2025-12-11;122;153.15;UN
76;;20;22;2;2025-12-11;690;0.76;UN
32;6;5;40;1;2025-12-11;188;119.94;UN
107;;15;9;2;2025-12-11;538;67.17;UN
3;;;69;2;2025-12-11;872;47.56;UN
139;;18;60;2;2025-12-11;206;201.17;UN
74;12;10;55;1;2025-12-11;80;1.1;UN
86;;20;43;2;2025-12-11;363;33.88;UN
107;21;11;7;1;2025-12-11;855;82.4;UN
52;19;5;9;1;2025-12-12;221;118.38;UN
29;;;35;3;2025-12-12;41;4.88;UN
32;;12;65;2;2025-12-12;939;114.19;UN
59;;;64;3;2025-12-12;20;8.06;UN
37;27;15;21;1;2025-12-12;40;30.42;UN
139;;;5;2;2025-12-12;868;232.91;UN
31;;2;51;2;2025-12-12;352;226.26;UN
119;;13;60;2;2025-12-12;396;88.88;UN
129;;4;21;2;2025-12-12;728;14.9;UN
76;31;;21;1;2025-12-12;120;0.74;UN
5;33;;52;1;2025-12-12;660;1399.73;UN
144;10;12;27;1;2025-12-12;393;15.78;UN
112;;17;54;2;2025-12-12;950;291.1;UN
19;10;15;36;1;2025-12-12;448;16.03;UN
135;2;;7;1;2025-12-12;817;0.25;UN
149;16;9;39;1;2025-12-12;138;1.6;UN
150;;16;59;2;2025-12-12;591;5.06;UN
58;;11;5;2;2025-12-12;47;4.72;UN
113;25;10;66;1;2025-12-12;962;8.06;UN
92;;3;24;2;2025-12-12;556;8.3;UN
123;16;;59;1;2025-12-12;268;33.84;UN
31;19;9;23;1;2025-12-12;741;211.79;UN
61;12;;53;1;2025-12-12;234;79.32;UN
33;;17;15;2;2025-12-15;375;21.81;UN
95;;;18;3;2025-12-15;44;27.12;UN
86;7;1;53;1;2025-12-15;795;34.78;UN
29;;;61;3;2025-12-15;36;6.32;UN
4;23;9;15;1;2025-12-15;265;5.8;UN
36;9;19;9;1;2025-12-15;69;0.82;UN
144;29;;51;1;2025-12-15;106;13.86;UN
94;;10;23;2;2025-12-15;684;34.72;UN
140;17;11;49;1;2025-12-15;357;242.81;UN
99;;;62;2;2025-12-15;118;31.26;UN
61;29;;27;1;2025-12-15;436;103.22;UN
12;;8;18;2;2025-12-15;265;38.8;UN
141;21;14;68;1;2025-12-15;391;68.65;UN
159;34;3;67;1;2025-12-15;1000;122.28;UN
103;;4;33;2;2025-12-15;970;19.48;UN
154;;5;44;2;2025-12-15;186;24.29;UN
125;3;6;63;1;2025-12-15;153;4.19;UN
134;;;59;2;2025-12-15;381;1.19;UN
157;;4;7;2;2025-12-15;563;220.28;UN
135;23;7;1;1;2025-12-15;804;0.25;UN
24;;14;42;2;2025-12-15;7;12.39;UN
161;;;59;2;2025-12-15;458;26.48;UN
15;21;2;64;1;2025-12-15;581;35.83;UN
153;5;;5;1;2025-12-15;498;150.4;UN
46;;19;53;2;2025-12-16;571;12.49;UN
39;;;67;3;2025-12-16;50;44.75;UN
161;;7;25;2;2025-12-16;266;28.77;UN
88;;4;54;2;2025-12-16;961;7.21;UN
153;;;43;2;2025-12-16;400;192.91;UN
29;;18;40;2;2025-12-16;665;5.26;UN
149;;9;30;2;2025-12-16;920;1.86;UN
8;;;5;2;2025-12-16;525;16.41;UN
113;20;16;49;1;2025-12-16;84;7.14;UN
150;;12;62;2;2025-12-16;664;6.32;UN
49;;;6;2;2025-12-16;675;56.79;UN
50;7;14;55;1;2025-12-16;278;18.07;UN
49;;;34;3;2025-12-16;48;53.43;UN
123;;;4;3;2025-12-16;4;38.64;UN
7;;5;4;2;2025-12-16;172;28.78;UN
130;;;38;3;2025-12-16;12;36.93;UN
81;;2;5;2;2025-12-16;696;1.2;UN
156;;5;47;2;2025-12-16;95;39.89;UN
43;;19;11;2;2025-12-16;257;29.28;UN
38;;1;10;2;2025-12-16;985;35.76;UN
18;;;36;3;2025-12-16;33;0.49;UN
108;22;13;19;1;2025-12-16;350;259.82;UN
160;;11;9;2;2025-12-16;211;197.14;UN
20;;14;33;2;2025-12-16;105;14.35;UN
27;;20;5;2;2025-12-16;991;105.34;UN
155;10;3;26;1;2025-12-16;389;53.24;UN
147;;20;9;2;2025-12-16;573;0.78;UN
133;;;41;3;2025-12-16;4;19.92;UN
73;9;20;32;1;2025-12-16;602;2.31;UN
152;27;;49;1;2025-12-16;227;271.12;UN
71;;9;54;2;2025-12-16;16;260.75;UN
92;;3;35;2;2025-12-16;443;8.44;UN
92;;;48;2;2025-12-16;761;9.01;UN
110;14;;42;1;2025-12-16;475;30.74;UN
140;20;9;69;1;2025-12-16;129;255.0;UN
152;;18;62;2;2025-12-16;861;258.66;UN
145;;20;66;2;2025-12-16;384;2.84;UN
93;;;65;3;2025-12-16;46;31.17;UN
126;20;16;23;1;2025-12-16;783;68.4;UN
152;19;;67;1;2025-12-16;634;220.61;UN
43;26;;8;1;2025-12-16;651;21.9;UN
44;;;16;2;2025-12-16;839;171.48;UN
23;;15;31;2;2025-12-17;183;5.1;UN
153;32;14;2;1;2025-12-17;74;188.52;UN
122;32;15;58;1;2025-12-17;879;30.56;UN
25;9;;22;1;2025-12-17;125;108.0;UN
139;;19;17;2;2025-12-17;257;210.95;UN
52;;;23;2;2025-12-17;682;98.66;UN
69;;6;45;2;2025-12-17;77;28.98;UN
160;;10;25;2;2025-12-17;290;220.74;UN
162;;;36;3;2025-12-17;39;154.91;UN
115;;;6;2;2025-12-17;605;68.58;UN
114;26;20;5;1;2025-12-17;596;12.45;UN
113;27;14;5;1;2025-12-17;224;7.1;UN
81;;;20;3;2025-12-17;43;1.19;UN
85;;;55;2;2025-12-17;671;39.86;UN
24;32;15;34;1;2025-12-17;469;10.19;UN
141;;17;1;2;2025-12-17;894;66.04;UN
10;6;11;13;1;2025-12-17;225;95.38;UN
89;;10;15;2;2025-12-17;296;11.87;UN
91;23;11;24;1;2025-12-17;969;6.89;UN
104;1;5;27;1;2025-12-17;265;226.1;UN
81;;13;26;2;2025-12-17;56;1.06;UN
15;;;29;2;2025-12-17;953;27.0;UN
27;5;14;41;1;2025-12-17;870;114.28;UN
65;;6;4;2;2025-12-17;660;0.88;UN
135;30;;27;1;2025-12-17;661;0.31;UN
79;;;5;3;2025-12-17;23;267.68;UN
108;24;17;52;1;2025-12-17;671;229.83;UN
141;;;25;2;2025-12-17;139;75.1;UN
22;;;25;3;2025-12-17;3;20.91;UN
65;2;14;31;1;2025-12-17;493;0.91;UN
87;;;23;3;2025-12-17;39;8.51;UN
92;10;4;12;1;2025-12-17;395;8.73;UN
125;33;;4;1;2025-12-17;370;5.26;UN
118;;;53;3;2025-12-17;41;72.17;UN
30;33;3;26;1;2025-12-17;29;212.11;UN
142;21;12;22;1;2025-12-17;180;86.75;UN
119;;;35;2;2025-12-17;358;92.14;UN
40;;;62;3;2025-12-17;10;173.37;UN
30;12;15;12;1;2025-12-17;779;200.04;UN
148;12;;44;1;2025-12-17;117;1.19;UN
92;;16;12;2;2025-12-17;440;8.08;UN
4;27;6;9;1;2025-12-17;270;7.48;UN
97;;6;8;2;2025-12-17;90;27.73;UN
67;11;;14;1;2025-12-17;754;90.52;UN
137;31;15;32;1;2025-12-17;657;8.59;UN
60;3;;16;1;2025-12-17;33;8.36;UN
126;;;7;2;2025-12-17;597;59.15;UN
114;;11;63;2;2025-12-17;921;11.5;UN
141;;;41;2;2025-12-17;930;83.24;UN
122;34;14;54;1;2025-12-17;508;28.08;UN
81;;2;68;2;2025-12-17;62;1.32;UN
31;;13;45;2;2025-12-17;602;210.88;UN
102;;19;40;2;2025-12-17;540;239.3;UN
137;;;65;2;2025-12-17;476;7.19;UN
139;;13;36;2;2025-12-17;913;197.28;UN
106;;;43;3;2025-12-17;9;70.94;UN
15;;;4;3;2025-12-17;20;28.74;UN
152;;;70;3;2025-12-17;27;219.65;UN
43;;16;64;2;2025-12-18;893;26.42;UN
3;1;;64;1;2025-12-18;658;35.65;UN
10;;18;42;2;2025-12-18;274;116.4;UN
14;;;4;3;2025-12-18;23;8.12;UN
23;;3;31;2;2025-12-18;849;5.9;UN
74;21;11;60;1;2025-12-18;729;1.01;UN
87;32;;29;1;2025-12-18;138;7.52;UN
109;17;10;37;1;2025-12-18;677;24.61;UN
24;;5;54;2;2025-12-18;926;12.56;UN
59;;;66;3;2025-12-18;45;8.8;UN
62;;;13;3;2025-12-18;36;81.73;UN
32;;;26;3;2025-12-18;8;122.68;UN
52;;;39;3;2025-12-18;37;102.12;UN
66;11;12;65;1;2025-12-18;441;370.24;UN
110;24;3;15;1;2025-12-18;827;26.25;UN
36;31;19;49;1;2025-12-18;473;0.72;UN
146;20;;15;1;2025-12-18;510;2.35;UN
46;15;;15;1;2025-12-18;629;11.73;UN
111;;;65;3;2025-12-18;1;174.71;UN
101;6;3;10;1;2025-12-18;155;19.44;UN
65;;;31;3;2025-12-18;12;1.15;UN
20;;13;23;2;2025-12-18;206;15.64;UN
159;;16;5;2;2025-12-19;923;127.44;UN
1;;;68;2;2025-12-19;80;12.97;UN
5;;5;15;2;2025-12-19;781;1626.29;UN
65;33;20;66;1;2025-12-19;548;0.87;UN
119;5;20;54;1;2025-12-19;731;96.46;UN
83;33;;51;1;2025-12-19;653;28.35;UN
71;33;4;8;1;2025-12-19;377;250.11;UN
39;;20;67;2;2025-12-19;260;39.76;UN
40;;;32;3;2025-12-19;19;192.78;UN
111;;16;38;2;2025-12-19;984;190.82;UN
17;;9;9;2;2025-12-19;654;10.3;UN
120;;4;66;2;2025-12-19;541;1.23;UN
60;30;;25;1;2025-12-19;448;9.7;UN
135;31;9;21;1;2025-12-19;17;0.3;UN
87;;;3;2;2025-12-19;221;9.21;UN
32;30;;62;1;2025-12-19;796;136.73;UN
1;13;6;7;1;2025-12-19;661;12.31;UN
43;;;63;2;2025-12-19;703;29.96;UN
129;27;;9;1;2025-12-19;97;16.26;UN
64;;;47;2;2025-12-19;674;0.96;UN
57;;6;28;2;2025-12-19;217;65.05;UN
146;;15;57;2;2025-12-22;251;2.33;UN
115;;;64;3;2025-12-22;19;71.4;UN
57;;;36;3;2025-12-22;31;60.04;UN
137;16;;10;1;2025-12-22;241;8.1;UN
31;23;14;1;1;2025-12-22;661;189.46;UN
44;33;;32;1;2025-12-22;934;126.92;UN
18;;2;26;2;2025-12-22;349;0.53;UN
121;;16;34;2;2025-12-22;908;0.81;UN
2;;;70;3;2025-12-22;6;77.95;UN
15;29;2;57;1;2025-12-22;967;26.43;UN
154;25;;53;1;2025-12-22;756;29.37;UN
93;13;1;41;1;2025-12-22;867;33.1;UN
123;35;19;25;1;2025-12-22;363;34.9;UN
120;8;7;68;1;2025-12-22;15;1.46;UN
32;;;38;3;2025-12-22;1;122.37;UN
111;;1;26;2;2025-12-22;45;163.86;UN
137;;7;2;2;2025-12-22;79;8.16;UN
117;;;13;3;2025-12-22;37;52.7;UN
89;;12;31;2;2025-12-22;375;11.78;UN
85;;;25;3;2025-12-22;32;34.83;UN
134;;;10;2;2025-12-22;929;1.14;UN
97;;;66;3;2025-12-22;18;26.8;UN
28;;4;43;2;2025-12-22;838;69.86;UN
146;15;;44;1;2025-12-22;310;2.17;UN
13;11;3;18;1;2025-12-22;521;9.45;UN
36;;;33;3;2025-12-22;17;0.83;UN
160;34;2;39;1;2025-12-22;289;201.97;UN
21;9;8;67;1;2025-12-22;163;33.38;UN
59;10;19;7;1;2025-12-22;55;7.86;UN
75;21;4;1;1;2025-12-22;340;0.91;UN
60;;19;31;2;2025-12-22;165;7.5;UN
16;;;65;3;2025-12-22;23;27.68;UN
134;;;8;3;2025-12-22;7;0.93;UN
63;30;5;62;1;2025-12-22;301;94.01;UN
90;;;37;3;2025-12-22;6;10.89;UN
88;;11;11;2;2025-12-22;335;8.03;UN
141;;6;45;2;2025-12-22;190;76.12;UN
98;;;11;3;2025-12-22;45;77.73;UN
136;;3;62;2;2025-12-22;375;1.47;UN
154;;;35;2;2025-12-22;108;30.34;UN
65;;;23;3;2025-12-22;25;0.99;UN
71;;;5;3;2025-12-22;9;260.04;UN
23;;13;47;2;2025-12-22;473;6.64;UN
46;;;13;2;2025-12-22;598;12.22;UN
30;14;18;37;1;2025-12-22;831;230.63;UN
150;;;60;2;2025-12-22;81;6.39;UN
111;;10;23;2;2025-12-23;541;144.38;UN
107;;;52;3;2025-12-23;14;66.5;UN
138;8;9;52;1;2025-12-23;170;53.28;UN
10;;;59;3;2025-12-23;18;92.94;UN
12;26;13;27;1;2025-12-23;250;37.31;UN
124;;20;5;2;2025-12-23;967;263.84;UN
55;2;11;67;1;2025-12-23;141;84.2;UN
77;;20;24;2;2025-12-23;646;1.02;UN
60;;;58;3;2025-12-23;50;8.27;UN
45;;;23;3;2025-12-23;11;137.98;UN
22;;3;3;2;2025-12-23;987;23.77;UN
144;;;56;2;2025-12-23;942;17.68;UN
57;;2;52;2;2025-12-23;470;49.26;UN
67;;9;37;2;2025-12-23;550;72.14;UN
20;12;20;56;1;2025-12-23;180;15.91;UN
51;8;12;68;1;2025-12-23;189;22.13;UN
64;;;54;2;2025-12-23;905;1.03;UN
67;10;6;44;1;2025-12-23;382;71.79;UN
101;;19;62;2;2025-12-23;485;19.87;UN
101;20;;45;1;2025-12-23;264;19.62;UN
104;;;6;3;2025-12-23;47;189.36;UN
31;;15;20;2;2025-12-23;27;220.59;UN
49;17;1;9;1;2025-12-23;767;48.72;UN
45;22;;35;1;2025-12-23;235;153.98;UN
30;3;11;5;1;2025-12-23;598;184.42;UN
150;6;17;58;1;2025-12-23;927;6.3;UN
